user_id,email,age,gender,country,city,subscription_plan,monthly_price,signup_date,is_active,last_payment_date,primary_device,num_profiles,payment_method,lifetime_value,referral_source,language_preference
USR00005568,user5568@example.com,43,Male,UK,UK_City_14,Premium Plus,22.99,2022-03-29,True,2025-06-02,Smart TV,1,Credit Card,896.61,Email,Portuguese
USR00005569,user5569@example.com,27,Male,Italy,Italy_City_17,Standard,13.99,2020-12-21,True,2025-06-10,Streaming Device,2,Credit Card,769.45,Organic,Portuguese
USR00005570,user5570@example.com,45,Male,Canada,Canada_City_9,Basic,8.99,2020-08-14,True,2025-06-06,Mobile,1,Credit Card,530.41,Partner,English
USR00005571,user5571@example.com,23,Female,Australia,Australia_City_7,Standard,13.99,2024-08-12,True,2025-06-18,Mobile,2,Credit Card,139.9,Email,Portuguese
USR00005572,user5572@example.com,23,Female,France,France_City_18,Basic,8.99,2024-05-28,True,2025-06-24,Streaming Device,1,Credit Card,116.87,Organic,Spanish
USR00005573,user5573@example.com,42,Female,USA,USA_City_18,Premium,17.99,2025-01-28,True,2025-06-02,Mobile,5,Credit Card,89.95,Email,Portuguese
USR00005574,user5574@example.com,36,Female,Italy,Italy_City_3,Premium,17.99,2021-03-09,True,2025-06-24,Streaming Device,4,Credit Card,935.48,Email,English
USR00005575,user5575@example.com,37,Female,France,France_City_3,Premium Plus,22.99,2020-08-18,True,2025-06-04,Web Browser,3,Credit Card,1356.41,Partner,Spanish
USR00005576,user5576@example.com,48,Male,Canada,Canada_City_14,Premium,17.99,2024-10-09,True,2025-06-26,Tablet,3,Gift Card,143.92,Organic,English
USR00005577,user5577@example.com,32,Female,Mexico,Mexico_City_18,Premium Plus,22.99,2021-04-21,True,2025-06-08,Web Browser,2,PayPal,1172.49,Social Media,English
USR00005578,user5578@example.com,52,Female,USA,USA_City_2,Basic,8.99,2023-01-01,True,2025-06-17,Tablet,2,Credit Card,269.7,TV Ad,English
USR00005579,user5579@example.com,19,Female,Mexico,Mexico_City_11,Premium,17.99,2022-02-14,True,2025-06-14,Smart TV,5,Bank Transfer,737.59,Social Media,English
USR00005580,user5580@example.com,19,Male,Japan,Japan_City_2,Standard,13.99,2023-12-18,True,2025-06-28,Gaming Console,2,Credit Card,251.82,Social Media,Spanish
USR00005581,user5581@example.com,32,Female,India,India_City_20,Basic,8.99,2020-10-26,False,,Smart TV,2,Credit Card,197.78,Organic,English
USR00005582,user5582@example.com,49,Female,Italy,Italy_City_8,Premium,17.99,2023-01-06,True,2025-06-26,Mobile,5,Credit Card,539.7,TV Ad,German
USR00005583,user5583@example.com,36,Male,Australia,Australia_City_4,Premium Plus,22.99,2024-05-20,True,2025-06-19,Gaming Console,5,PayPal,298.87,Email,Spanish
USR00005584,user5584@example.com,29,Female,Brazil,Brazil_City_6,Premium,17.99,2022-12-12,True,2025-06-05,Smart TV,1,Credit Card,557.69,Organic,English
USR00005585,user5585@example.com,18,Male,Canada,Canada_City_5,Basic,8.99,2023-09-20,True,2025-06-16,Streaming Device,1,Credit Card,188.79,Organic,Portuguese
USR00005586,user5586@example.com,45,Female,Mexico,Mexico_City_16,Premium,17.99,2023-02-09,True,2025-06-03,Tablet,4,Credit Card,521.71,Partner,English
USR00005587,user5587@example.com,35,Female,India,India_City_9,Premium Plus,22.99,2024-08-09,True,2025-06-30,Tablet,5,Credit Card,229.9,Partner,German
USR00005588,user5588@example.com,24,Male,Italy,Italy_City_10,Standard,13.99,2022-08-25,True,2025-06-30,Streaming Device,2,Credit Card,475.66,Organic,Spanish
USR00005589,user5589@example.com,33,Male,USA,USA_City_20,Premium,17.99,2020-11-14,True,2025-06-26,Mobile,1,Credit Card,1007.44,Partner,English
USR00005590,user5590@example.com,42,Male,USA,USA_City_15,Standard,13.99,2023-06-30,False,,Tablet,2,PayPal,307.78,Partner,Portuguese
USR00005591,user5591@example.com,46,Female,Spain,Spain_City_6,Premium,17.99,2024-10-05,True,2025-06-14,Smart TV,5,Credit Card,161.91,Social Media,Portuguese
USR00005592,user5592@example.com,18,Male,USA,USA_City_17,Standard,13.99,2022-10-19,True,2025-06-10,Smart TV,2,Gift Card,447.68,Organic,Japanese
USR00005593,user5593@example.com,46,Male,France,France_City_12,Standard,13.99,2022-06-04,True,2025-06-22,Web Browser,3,Credit Card,517.63,Email,English
USR00005594,user5594@example.com,44,Female,USA,USA_City_7,Standard,13.99,2022-12-15,True,2025-06-15,Mobile,1,Bank Transfer,433.69,Email,French
USR00005595,user5595@example.com,18,Female,Canada,Canada_City_10,Basic,8.99,2024-01-12,True,2025-07-01,Tablet,2,Credit Card,152.83,Partner,English
USR00005596,user5596@example.com,38,Male,Brazil,Brazil_City_2,Premium,17.99,2022-01-05,True,2025-07-02,Mobile,3,Credit Card,755.58,Partner,English
USR00005597,user5597@example.com,47,Male,Mexico,Mexico_City_10,Basic,8.99,2023-02-15,True,2025-06-20,Tablet,1,Credit Card,251.72,Organic,English
USR00005598,user5598@example.com,61,Female,USA,USA_City_11,Basic,8.99,2023-12-09,True,2025-06-06,Smart TV,2,Credit Card,170.81,Organic,Spanish
USR00005599,user5599@example.com,42,Female,Japan,Japan_City_15,Premium,17.99,2024-03-03,True,2025-07-01,Mobile,5,Credit Card,287.84,Organic,Spanish
USR00005600,user5600@example.com,43,Male,UK,UK_City_4,Standard,13.99,2022-02-06,True,2025-06-11,Smart TV,1,PayPal,573.59,TV Ad,English
USR00005601,user5601@example.com,18,Female,USA,USA_City_14,Premium,17.99,2024-04-19,True,2025-06-17,Web Browser,4,Credit Card,251.86,Social Media,Spanish
USR00005602,user5602@example.com,36,Male,Canada,Canada_City_1,Premium,17.99,2022-04-07,True,2025-06-26,Smart TV,5,Credit Card,701.61,Organic,Spanish
USR00005603,user5603@example.com,48,Female,Germany,Germany_City_14,Basic,8.99,2022-11-20,True,2025-06-24,Mobile,1,Bank Transfer,278.69,Partner,Portuguese
USR00005604,user5604@example.com,35,Female,UK,UK_City_18,Premium,17.99,2023-06-30,True,2025-06-19,Web Browser,5,Credit Card,431.76,Organic,English
USR00005605,user5605@example.com,18,Male,Brazil,Brazil_City_20,Standard,13.99,2024-10-25,True,2025-06-18,Tablet,2,Credit Card,111.92,Partner,English
USR00005606,user5606@example.com,22,Male,India,India_City_19,Basic,8.99,2022-06-21,True,2025-06-22,Smart TV,2,Credit Card,323.64,Social Media,English
USR00005607,user5607@example.com,38,Male,USA,USA_City_18,Standard,13.99,2024-10-03,True,2025-06-19,Web Browser,2,Credit Card,125.91,Partner,English
USR00005608,user5608@example.com,20,Prefer not to say,USA,USA_City_16,Basic,8.99,2024-12-09,True,2025-06-20,Streaming Device,1,Credit Card,53.94,Social Media,French
USR00005609,user5609@example.com,41,Female,India,India_City_12,Basic,8.99,2021-03-15,True,2025-06-23,Web Browser,3,Gift Card,467.48,Partner,English
USR00005610,user5610@example.com,41,Female,USA,USA_City_3,Standard,13.99,2020-10-11,True,2025-06-21,Gaming Console,3,Credit Card,797.43,Email,English
USR00005611,user5611@example.com,48,Male,Germany,Germany_City_5,Standard,13.99,2024-02-03,True,2025-06-14,Smart TV,1,Bank Transfer,237.83,Organic,English
USR00005612,user5612@example.com,24,Female,Italy,Italy_City_17,Standard,13.99,2022-12-17,True,2025-07-02,Smart TV,3,Credit Card,419.7,Social Media,German
USR00005613,user5613@example.com,40,Female,Italy,Italy_City_4,Premium Plus,22.99,2021-05-14,True,2025-07-01,Smart TV,4,Credit Card,1149.5,Partner,English
USR00005614,user5614@example.com,18,Male,Spain,Spain_City_15,Premium,17.99,2020-12-17,True,2025-06-08,Tablet,4,Credit Card,989.45,Partner,English
USR00005615,user5615@example.com,21,Male,Canada,Canada_City_16,Standard,13.99,2024-05-07,True,2025-06-09,Smart TV,3,Credit Card,195.86,Organic,German
USR00005616,user5616@example.com,46,Male,Brazil,Brazil_City_10,Premium Plus,22.99,2020-12-09,True,2025-06-10,Mobile,1,Gift Card,1264.45,Organic,English
USR00005617,user5617@example.com,51,Female,Spain,Spain_City_18,Premium,17.99,2023-01-21,True,2025-06-30,Smart TV,1,Credit Card,521.71,Social Media,English
USR00005618,user5618@example.com,23,Female,Italy,Italy_City_9,Standard,13.99,2021-06-30,True,2025-06-22,Mobile,1,Bank Transfer,671.52,TV Ad,English
USR00005619,user5619@example.com,42,Male,USA,USA_City_16,Premium Plus,22.99,2022-05-09,True,2025-06-02,Mobile,5,PayPal,873.62,Organic,Spanish
USR00005620,user5620@example.com,57,Male,USA,USA_City_1,Basic,8.99,2021-06-16,False,,Tablet,2,PayPal,188.79,Social Media,English
USR00005621,user5621@example.com,48,Female,USA,USA_City_18,Premium,17.99,2024-09-02,True,2025-06-25,Smart TV,1,Credit Card,179.9,Social Media,English
USR00005622,user5622@example.com,41,Female,Germany,Germany_City_3,Premium Plus,22.99,2021-04-10,True,2025-06-16,Smart TV,2,PayPal,1172.49,Social Media,Spanish
USR00005623,user5623@example.com,33,Female,Germany,Germany_City_7,Premium Plus,22.99,2025-05-17,True,2025-06-08,Smart TV,2,Credit Card,22.99,Social Media,English
USR00005624,user5624@example.com,44,Male,UK,UK_City_15,Standard,13.99,2021-08-13,True,2025-06-18,Gaming Console,3,Credit Card,657.53,TV Ad,Portuguese
USR00005625,user5625@example.com,30,Female,UK,UK_City_14,Premium,17.99,2023-06-14,True,2025-06-08,Streaming Device,1,Credit Card,431.76,Organic,English
USR00005626,user5626@example.com,31,Male,France,France_City_10,Standard,13.99,2022-03-30,True,2025-06-11,Smart TV,1,Credit Card,545.61,Email,Japanese
USR00005627,user5627@example.com,37,Male,UK,UK_City_18,Standard,13.99,2021-03-13,True,2025-06-27,Gaming Console,2,Credit Card,727.48,Organic,Japanese
USR00005628,user5628@example.com,43,Male,India,India_City_20,Premium Plus,22.99,2023-10-09,True,2025-06-05,Mobile,4,Credit Card,482.79,Social Media,German
USR00005629,user5629@example.com,40,Male,Brazil,Brazil_City_11,Premium,17.99,2021-11-25,True,2025-06-20,Streaming Device,4,PayPal,773.57,Email,Spanish
USR00005630,user5630@example.com,45,Female,France,France_City_6,Basic,8.99,2022-11-24,False,,Mobile,2,Credit Card,98.89,Social Media,English
USR00005631,user5631@example.com,57,Prefer not to say,USA,USA_City_19,Premium,17.99,2021-01-26,True,2025-06-28,Mobile,3,Credit Card,953.47,Social Media,Spanish
USR00005632,user5632@example.com,46,Female,Mexico,Mexico_City_15,Premium,17.99,2021-08-17,True,2025-06-25,Tablet,4,PayPal,845.53,Social Media,English
USR00005633,user5633@example.com,20,Other,India,India_City_1,Basic,8.99,2021-09-22,True,2025-06-15,Mobile,1,PayPal,404.55,TV Ad,Japanese
USR00005634,user5634@example.com,46,Male,Brazil,Brazil_City_20,Premium,17.99,2021-02-28,True,2025-06-05,Streaming Device,3,Credit Card,935.48,Partner,English
USR00005635,user5635@example.com,51,Male,India,India_City_12,Basic,8.99,2020-11-05,False,,Streaming Device,1,Credit Card,26.97,TV Ad,Portuguese
USR00005636,user5636@example.com,29,Male,Brazil,Brazil_City_18,Basic,8.99,2020-09-04,False,,Smart TV,1,Credit Card,116.87,Email,Spanish
USR00005637,user5637@example.com,18,Female,Mexico,Mexico_City_6,Premium,17.99,2022-05-20,True,2025-06-22,Smart TV,4,PayPal,665.63,Social Media,Portuguese
USR00005638,user5638@example.com,38,Female,Canada,Canada_City_20,Premium Plus,22.99,2024-01-07,True,2025-06-25,Streaming Device,2,Credit Card,413.82,TV Ad,English
USR00005639,user5639@example.com,33,Female,Spain,Spain_City_18,Basic,8.99,2025-02-15,False,,Mobile,2,Credit Card,71.92,Email,Spanish
USR00005640,user5640@example.com,39,Female,UK,UK_City_10,Premium Plus,22.99,2023-10-05,True,2025-06-18,Smart TV,3,Credit Card,482.79,Email,Spanish
USR00005641,user5641@example.com,43,Male,Japan,Japan_City_1,Basic,8.99,2022-08-03,False,,Mobile,1,PayPal,26.97,Social Media,German
USR00005642,user5642@example.com,57,Male,Spain,Spain_City_7,Standard,13.99,2023-05-19,True,2025-06-29,Mobile,2,Credit Card,349.75,Organic,English
USR00005643,user5643@example.com,50,Male,USA,USA_City_15,Premium,17.99,2020-11-10,True,2025-06-20,Smart TV,1,Credit Card,1007.44,Social Media,English
USR00005644,user5644@example.com,50,Male,USA,USA_City_19,Standard,13.99,2025-01-20,True,2025-06-23,Mobile,2,Credit Card,69.95,Organic,Spanish
USR00005645,user5645@example.com,45,Female,UK,UK_City_12,Premium Plus,22.99,2024-05-24,True,2025-06-04,Smart TV,5,Credit Card,298.87,TV Ad,Spanish
USR00005646,user5646@example.com,47,Female,Germany,Germany_City_4,Premium Plus,22.99,2025-03-08,False,,Tablet,4,Gift Card,45.98,Partner,Spanish
USR00005647,user5647@example.com,48,Male,USA,USA_City_3,Standard,13.99,2024-12-09,True,2025-06-04,Smart TV,2,Credit Card,83.94,Organic,English
USR00005648,user5648@example.com,33,Male,USA,USA_City_11,Basic,8.99,2021-04-12,True,2025-06-12,Web Browser,3,Credit Card,458.49,Organic,Spanish
USR00005649,user5649@example.com,40,Female,UK,UK_City_20,Premium,17.99,2023-11-19,True,2025-06-02,Gaming Console,3,Credit Card,341.81,Social Media,English
USR00005650,user5650@example.com,49,Female,USA,USA_City_7,Basic,8.99,2023-06-26,True,2025-06-27,Tablet,1,Credit Card,215.76,Social Media,German
USR00005651,user5651@example.com,43,Male,USA,USA_City_15,Premium,17.99,2024-03-13,True,2025-06-20,Smart TV,5,Bank Transfer,269.85,Email,English
USR00005652,user5652@example.com,27,Female,France,France_City_14,Premium,17.99,2022-03-27,True,2025-06-18,Tablet,5,Credit Card,701.61,Email,Spanish
USR00005653,user5653@example.com,44,Female,Spain,Spain_City_17,Standard,13.99,2021-08-22,True,2025-06-06,Mobile,3,Credit Card,657.53,Email,French
USR00005654,user5654@example.com,26,Female,UK,UK_City_10,Standard,13.99,2023-07-18,True,2025-06-03,Gaming Console,3,Credit Card,321.77,Email,Portuguese
USR00005655,user5655@example.com,34,Male,USA,USA_City_5,Premium Plus,22.99,2022-07-30,False,,Gaming Console,1,PayPal,390.83,Partner,Japanese
USR00005656,user5656@example.com,18,Male,India,India_City_11,Basic,8.99,2025-06-22,True,2025-06-07,Mobile,1,PayPal,0.0,Partner,Spanish
USR00005657,user5657@example.com,32,Male,USA,USA_City_13,Basic,8.99,2020-09-11,True,2025-06-18,Gaming Console,3,Gift Card,521.42,Organic,German
USR00005658,user5658@example.com,26,Male,India,India_City_20,Standard,13.99,2023-04-09,True,2025-07-02,Smart TV,3,Credit Card,377.73,Social Media,English
USR00005659,user5659@example.com,21,Female,India,India_City_20,Standard,13.99,2025-02-26,True,2025-06-22,Web Browser,2,Credit Card,55.96,Organic,English
USR00005660,user5660@example.com,22,Female,UK,UK_City_2,Basic,8.99,2022-10-01,True,2025-06-25,Mobile,2,Credit Card,296.67,Email,German
USR00005661,user5661@example.com,36,Male,Australia,Australia_City_3,Premium Plus,22.99,2025-05-16,True,2025-06-28,Smart TV,1,Credit Card,22.99,Email,French
USR00005662,user5662@example.com,39,Male,France,France_City_9,Premium,17.99,2020-09-22,True,2025-06-15,Tablet,2,Bank Transfer,1043.42,Organic,German
USR00005663,user5663@example.com,26,Male,USA,USA_City_5,Standard,13.99,2022-03-20,True,2025-06-07,Web Browser,2,Credit Card,559.6,Email,Portuguese
USR00005664,user5664@example.com,32,Male,USA,USA_City_13,Standard,13.99,2020-07-03,True,2025-06-06,Smart TV,2,Credit Card,839.4,Organic,Japanese
USR00005665,user5665@example.com,29,Female,Japan,Japan_City_14,Premium,17.99,2025-05-07,False,,Tablet,1,Credit Card,377.79,Partner,Japanese
USR00005666,user5666@example.com,29,Male,Germany,Germany_City_6,Premium,17.99,2024-05-27,True,2025-06-30,Smart TV,2,Credit Card,233.87,Organic,Spanish
USR00005667,user5667@example.com,26,Female,Spain,Spain_City_11,Premium Plus,22.99,2023-12-07,True,2025-06-04,Mobile,1,Credit Card,436.81,Partner,French
USR00005668,user5668@example.com,32,Male,India,India_City_3,Premium,17.99,2023-01-14,True,2025-07-02,Web Browser,4,Credit Card,539.7,Organic,French
USR00005669,user5669@example.com,39,Male,USA,USA_City_8,Premium,17.99,2025-05-30,True,2025-06-04,Smart TV,4,PayPal,17.99,Email,English
USR00005670,user5670@example.com,56,Female,France,France_City_14,Premium,17.99,2024-04-04,True,2025-06-22,Web Browser,2,Credit Card,269.85,Partner,English
USR00005671,user5671@example.com,41,Female,USA,USA_City_2,Premium,17.99,2021-11-04,True,2025-06-13,Mobile,3,Credit Card,791.56,Partner,English
USR00005672,user5672@example.com,48,Female,Mexico,Mexico_City_7,Basic,8.99,2022-11-21,True,2025-06-02,Tablet,3,Credit Card,278.69,Email,English
USR00005673,user5673@example.com,33,Male,India,India_City_14,Standard,13.99,2025-02-19,True,2025-06-11,Web Browser,2,Credit Card,55.96,Organic,Portuguese
USR00005674,user5674@example.com,32,Female,Germany,Germany_City_7,Premium Plus,22.99,2022-06-23,True,2025-06-10,Smart TV,3,Credit Card,827.64,Social Media,Spanish
USR00005675,user5675@example.com,30,Female,India,India_City_17,Standard,13.99,2020-11-15,True,2025-06-12,Smart TV,1,PayPal,783.44,Partner,English
USR00005676,user5676@example.com,35,Female,Australia,Australia_City_19,Premium Plus,22.99,2022-02-08,True,2025-06-04,Web Browser,4,PayPal,942.59,Organic,German
USR00005677,user5677@example.com,46,Female,India,India_City_6,Basic,8.99,2023-03-13,True,2025-07-02,Smart TV,2,Credit Card,251.72,Social Media,English
USR00005678,user5678@example.com,47,Male,Mexico,Mexico_City_2,Premium Plus,22.99,2022-01-06,True,2025-06-05,Web Browser,1,PayPal,965.58,Social Media,English
USR00005679,user5679@example.com,44,Male,Brazil,Brazil_City_19,Premium,17.99,2021-12-14,True,2025-06-06,Smart TV,1,PayPal,773.57,Social Media,English
USR00005680,user5680@example.com,35,Male,UK,UK_City_14,Premium Plus,22.99,2022-05-16,True,2025-06-27,Gaming Console,2,Bank Transfer,873.62,Social Media,English
USR00005681,user5681@example.com,50,Female,Japan,Japan_City_8,Premium Plus,22.99,2021-05-27,True,2025-06-22,Smart TV,4,Credit Card,1126.51,Organic,English
USR00005682,user5682@example.com,35,Female,France,France_City_20,Premium,17.99,2023-11-30,True,2025-06-22,Smart TV,5,Bank Transfer,341.81,Social Media,English
USR00005683,user5683@example.com,40,Female,UK,UK_City_1,Premium,17.99,2023-02-15,True,2025-06-21,Gaming Console,1,PayPal,503.72,Organic,Spanish
USR00005684,user5684@example.com,34,Female,France,France_City_20,Premium,17.99,2022-03-13,True,2025-06-11,Tablet,5,Credit Card,719.6,Email,Japanese
USR00005685,user5685@example.com,49,Female,USA,USA_City_17,Premium,17.99,2023-07-03,True,2025-06-15,Gaming Console,1,Credit Card,431.76,Organic,English
USR00005686,user5686@example.com,49,Male,India,India_City_5,Premium Plus,22.99,2020-08-10,True,2025-06-11,Mobile,1,PayPal,1356.41,Email,French
USR00005687,user5687@example.com,32,Female,USA,USA_City_8,Basic,8.99,2023-03-06,True,2025-06-15,Mobile,1,Credit Card,251.72,Social Media,English
USR00005688,user5688@example.com,34,Male,Mexico,Mexico_City_3,Premium,17.99,2023-01-05,True,2025-06-16,Tablet,4,Credit Card,539.7,Email,Japanese
USR00005689,user5689@example.com,20,Female,Brazil,Brazil_City_13,Standard,13.99,2020-11-21,True,2025-06-16,Tablet,2,Credit Card,783.44,Social Media,Spanish
USR00005690,user5690@example.com,38,Female,USA,USA_City_17,Standard,13.99,2020-07-10,True,2025-06-04,Gaming Console,1,Bank Transfer,839.4,TV Ad,English
USR00005691,user5691@example.com,33,Male,Canada,Canada_City_3,Standard,13.99,2021-05-29,True,2025-06-22,Web Browser,3,PayPal,685.51,Partner,Spanish
USR00005692,user5692@example.com,39,Male,Brazil,Brazil_City_7,Basic,8.99,2022-01-17,True,2025-06-12,Tablet,1,Credit Card,377.58,Organic,English
USR00005693,user5693@example.com,50,Male,USA,USA_City_17,Premium,17.99,2020-08-16,True,2025-06-08,Gaming Console,2,Credit Card,1061.41,Social Media,Spanish
USR00005694,user5694@example.com,42,Prefer not to say,UK,UK_City_16,Basic,8.99,2020-11-13,True,2025-06-03,Web Browser,1,Credit Card,503.44,Organic,Japanese
USR00005695,user5695@example.com,18,Male,India,India_City_2,Basic,8.99,2020-07-31,True,2025-06-09,Smart TV,2,Credit Card,530.41,Partner,German
USR00005696,user5696@example.com,33,Prefer not to say,Japan,Japan_City_5,Premium,17.99,2023-11-07,True,2025-06-09,Mobile,2,PayPal,359.8,Partner,Portuguese
USR00005697,user5697@example.com,31,Female,Japan,Japan_City_17,Premium,17.99,2023-01-28,True,2025-06-23,Tablet,2,PayPal,521.71,Partner,English
USR00005698,user5698@example.com,31,Male,UK,UK_City_16,Premium,17.99,2022-09-21,True,2025-06-15,Smart TV,2,Credit Card,593.67,Email,English
USR00005699,user5699@example.com,34,Male,Germany,Germany_City_15,Basic,8.99,2024-05-03,True,2025-06-30,Smart TV,3,PayPal,125.86,Social Media,Portuguese
USR00005700,user5700@example.com,56,Male,Italy,Italy_City_2,Premium,17.99,2021-04-13,True,2025-06-13,Smart TV,4,Credit Card,917.49,Social Media,French
USR00005701,user5701@example.com,18,Male,UK,UK_City_5,Basic,8.99,2024-12-23,True,2025-06-24,Mobile,3,Credit Card,53.94,Email,Portuguese
USR00005702,user5702@example.com,43,Female,Spain,Spain_City_6,Premium,17.99,2022-01-17,True,2025-06-10,Streaming Device,4,PayPal,755.58,Organic,English
USR00005703,user5703@example.com,29,Female,Canada,Canada_City_8,Premium,17.99,2022-07-03,True,2025-06-17,Smart TV,3,PayPal,647.64,Email,English
USR00005704,user5704@example.com,24,Male,Australia,Australia_City_9,Premium,17.99,2024-04-28,True,2025-06-06,Streaming Device,1,Credit Card,251.86,Social Media,French
USR00005705,user5705@example.com,18,Male,Canada,Canada_City_20,Standard,13.99,2020-11-11,False,,Tablet,2,Credit Card,279.8,Organic,Portuguese
USR00005706,user5706@example.com,26,Female,USA,USA_City_5,Premium Plus,22.99,2022-12-14,True,2025-06-23,Mobile,1,Bank Transfer,712.69,Organic,English
USR00005707,user5707@example.com,40,Female,USA,USA_City_7,Standard,13.99,2022-02-23,True,2025-06-27,Mobile,3,PayPal,559.6,Organic,German
USR00005708,user5708@example.com,27,Male,Japan,Japan_City_14,Basic,8.99,2022-08-22,True,2025-06-22,Gaming Console,1,Credit Card,305.66,Social Media,English
USR00005709,user5709@example.com,44,Female,UK,UK_City_19,Premium,17.99,2021-11-30,True,2025-06-24,Smart TV,4,PayPal,773.57,Social Media,English
USR00005710,user5710@example.com,33,Female,USA,USA_City_8,Standard,13.99,2024-01-08,True,2025-07-01,Gaming Console,3,PayPal,251.82,Organic,English
USR00005711,user5711@example.com,18,Male,USA,USA_City_19,Basic,8.99,2023-07-25,True,2025-06-12,Gaming Console,2,Credit Card,206.77,Organic,Spanish
USR00005712,user5712@example.com,28,Female,Mexico,Mexico_City_14,Basic,8.99,2025-01-08,True,2025-06-27,Tablet,1,Credit Card,44.95,Organic,Spanish
USR00005713,user5713@example.com,35,Female,Germany,Germany_City_3,Standard,13.99,2023-10-27,False,,Web Browser,3,Gift Card,237.83,Partner,Spanish
USR00005714,user5714@example.com,21,Female,Japan,Japan_City_4,Standard,13.99,2025-06-10,True,2025-06-27,Smart TV,2,PayPal,0.0,Partner,English
USR00005715,user5715@example.com,50,Female,Mexico,Mexico_City_16,Basic,8.99,2022-10-20,True,2025-06-12,Smart TV,3,Credit Card,287.68,Organic,English
USR00005716,user5716@example.com,19,Male,UK,UK_City_19,Premium,17.99,2023-12-21,False,,Web Browser,3,PayPal,323.82,Organic,Spanish
USR00005717,user5717@example.com,33,Male,France,France_City_9,Premium,17.99,2021-12-13,True,2025-06-07,Gaming Console,3,Credit Card,773.57,Email,French
USR00005718,user5718@example.com,38,Female,UK,UK_City_5,Standard,13.99,2022-06-27,True,2025-06-21,Mobile,3,Credit Card,503.64,TV Ad,English
USR00005719,user5719@example.com,39,Female,India,India_City_2,Premium Plus,22.99,2025-04-20,True,2025-06-28,Web Browser,1,Credit Card,45.98,Organic,French
USR00005720,user5720@example.com,32,Female,India,India_City_8,Standard,13.99,2021-12-03,True,2025-06-07,Smart TV,2,Credit Card,601.57,Email,English
USR00005721,user5721@example.com,34,Female,USA,USA_City_4,Premium,17.99,2022-10-06,True,2025-06-16,Mobile,2,Bank Transfer,593.67,Email,French
USR00005722,user5722@example.com,38,Female,Brazil,Brazil_City_8,Premium Plus,22.99,2022-09-12,True,2025-06-20,Mobile,5,Bank Transfer,781.66,Social Media,English
USR00005723,user5723@example.com,18,Female,USA,USA_City_19,Premium,17.99,2024-07-26,True,2025-06-27,Smart TV,4,Bank Transfer,197.89,Social Media,Spanish
USR00005724,user5724@example.com,32,Male,Spain,Spain_City_15,Basic,8.99,2020-12-08,True,2025-06-27,Mobile,1,Credit Card,494.45,Organic,Spanish
USR00005725,user5725@example.com,38,Male,UK,UK_City_12,Premium,17.99,2020-08-15,True,2025-06-25,Smart TV,1,PayPal,1061.41,Social Media,English
USR00005726,user5726@example.com,37,Female,USA,USA_City_14,Standard,13.99,2022-03-19,True,2025-06-05,Smart TV,1,PayPal,559.6,Organic,French
USR00005727,user5727@example.com,34,Female,Spain,Spain_City_11,Premium,17.99,2022-04-07,True,2025-06-06,Smart TV,4,PayPal,701.61,Organic,English
USR00005728,user5728@example.com,41,Male,USA,USA_City_6,Premium Plus,22.99,2022-09-03,True,2025-06-27,Tablet,1,Credit Card,781.66,Email,French
USR00005729,user5729@example.com,63,Female,USA,USA_City_10,Basic,8.99,2023-10-05,True,2025-06-28,Smart TV,3,PayPal,188.79,Social Media,German
USR00005730,user5730@example.com,37,Male,Italy,Italy_City_7,Premium,17.99,2024-03-29,False,,Smart TV,3,Credit Card,287.84,Organic,French
USR00005731,user5731@example.com,18,Male,UK,UK_City_14,Standard,13.99,2024-06-23,True,2025-06-06,Web Browser,3,Credit Card,167.88,Social Media,Spanish
USR00005732,user5732@example.com,27,Female,Spain,Spain_City_4,Premium,17.99,2024-01-14,True,2025-06-06,Streaming Device,3,Credit Card,305.83,Social Media,French
USR00005733,user5733@example.com,29,Male,Canada,Canada_City_10,Basic,8.99,2024-06-16,True,2025-06-11,Web Browser,2,Credit Card,107.88,Organic,Spanish
USR00005734,user5734@example.com,32,Female,Germany,Germany_City_13,Basic,8.99,2023-10-31,True,2025-06-11,Web Browser,3,Credit Card,179.8,Email,French
USR00005735,user5735@example.com,40,Female,Brazil,Brazil_City_12,Premium,17.99,2021-06-30,True,2025-06-07,Tablet,4,Credit Card,863.52,Email,English
USR00005736,user5736@example.com,32,Female,India,India_City_13,Premium Plus,22.99,2024-09-06,True,2025-06-03,Smart TV,3,Credit Card,206.91,Organic,English
USR00005737,user5737@example.com,29,Prefer not to say,France,France_City_17,Basic,8.99,2023-10-31,True,2025-06-29,Smart TV,3,Credit Card,179.8,Organic,French
USR00005738,user5738@example.com,24,Female,USA,USA_City_6,Basic,8.99,2020-10-12,True,2025-06-29,Smart TV,2,Credit Card,512.43,Email,German
USR00005739,user5739@example.com,36,Male,Spain,Spain_City_3,Premium,17.99,2025-03-11,True,2025-06-08,Mobile,2,Credit Card,53.97,Organic,Spanish
USR00005740,user5740@example.com,33,Female,France,France_City_3,Standard,13.99,2023-10-17,True,2025-06-30,Streaming Device,1,Credit Card,279.8,Email,Japanese
USR00005741,user5741@example.com,39,Female,India,India_City_14,Premium Plus,22.99,2023-12-23,True,2025-06-05,Gaming Console,2,Credit Card,413.82,Partner,English
USR00005742,user5742@example.com,23,Male,Mexico,Mexico_City_5,Basic,8.99,2023-08-04,True,2025-06-04,Mobile,2,Credit Card,206.77,Partner,English
